Car_type,Kms_driven,No_of_owners,Car_name,Car_model,Model_Year,Car_price,Fuel_type,Insurance_type,Transmission,Mileage,Engine,Max_power,Color,Seating_capacity
MUV,59577,1,Toyota,Toyota Innova Crysta,2018,2165000,Diesel,Third Party insurance,Automatic,11.36,2755,171.5,Silver,8
Sedan,100000,2,Chevrolet,Chevrolet Cruze,2010,445000,Diesel,Third Party insurance,Manual,18.3,1991,147.9,Others,5
Sedan,100000,3,Toyota,Toyota Camry,2004,120000,Petrol,Third Party insurance,Manual,13.4,2362,164.7,Black,5
Hatchback,50000,2,Hyundai,Hyundai i10,2012,320000,Petrol,Third Party insurance,Manual,20.36,1197,78.9,Others,5
SUV,20000,1,Kia,Kia Sonet,2022,1350000,Diesel,Third Party insurance,Automatic,20.36,1493,113.43,Others,5
Hatchback,120000,2,Maruti,Maruti Alto,2006,165000,Petrol,Comprehensive,Manual,19.7,796,46.3,Others,5
Hatchback,50000,2,Fiat,Fiat Punto Abarth,2018,525000,Petrol,Comprehensive,Manual,16.3,1368,145.0,Black,5
SUV,80000,1,Hyundai,Hyundai Creta,2015,888000,Diesel,Comprehensive,Manual,19.67,1582,126.2,White,5
SUV,80000,2,Mahindra,Mahindra TUV 300,2015,575000,Diesel,Third Party insurance,Manual,18.49,1493,100.0,Silver,7
Sedan,94932,1,Maruti,Maruti Swift Dzire,2017,707000,Diesel,Comprehensive,Manual,28.4,1248,74.02,Silver,5
Hatchback,75140,1,Maruti,Maruti Baleno,2016,593000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Red,5
Hatchback,88000,1,Chevrolet,Chevrolet Beat,2011,250000,Petrol,Third Party insurance,Manual,18.6,1199,79.4,Blue,5
Hatchback,73969,1,Hyundai,Hyundai i20,2016,685000,Petrol,Zero Dep,Manual,18.6,1197,81.83,Red,5
Sedan,62598,1,Hyundai,Hyundai Verna,2016,699000,Petrol,Third Party insurance,Manual,17.01,1591,121.3,Silver,5
Sedan,70000,2,Toyota,Toyota Corolla Altis,2017,1200000,Petrol,Third Party,Automatic,14.28,1798,138.03,Others,5
Hatchback,24343,2,Maruti,Maruti Alto 800,2021,425000,Petrol,Comprehensive,Manual,22.05,796,47.33,Silver,5
Hatchback,110000,2,Volkswagen,Volkswagen Polo,2014,380000,Diesel,Third Party insurance,Manual,22.07,1199,73.9,Silver,5
Hatchback,58917,2,Volkswagen,Volkswagen Polo,2017,574000,Petrol,Third Party insurance,Manual,16.2,1199,74.0,White,5
Hatchback,72338,1,Maruti,Maruti Swift,2016,573000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Silver,5
Hatchback,50000,1,Tata,Tata Indica V2,2003,70000,Diesel,Third Party insurance,Manual,17.88,1396,52.8,Others,5
SUV,110000,3,Mahindra,Mahindra XUV500,2015,685000,Diesel,Comprehensive,Manual,16.0,2179,140.0,Others,7
Hatchback,41000,2,Honda,Honda Brio,2012,425000,Petrol,Third Party insurance,Automatic,18.4,1198,86.8,Silver,5
Hatchback,70000,2,Hyundai,Hyundai i10,2009,265000,Petrol,Third Party insurance,Automatic,19.2,1197,80.0,Others,5
Sedan,25887,1,Maruti,Maruti Swift Dzire,2019,600000,Petrol,Third Party insurance,Manual,17.5,1298,85.8,Orange,5
Sedan,40000,1,Honda,Honda City,2016,650000,Petrol,Third Party insurance,Manual,17.8,1497,117.3,Others,5
Hatchback,50000,1,Maruti,Maruti Swift,2015,430000,Diesel,Third Party insurance,Manual,25.2,1248,74.0,Others,5
Minivans,10000,1,Maruti,Maruti Eeco,2021,530000,Petrol,Third Party,Manual,16.11,1196,72.41,Others,7
Hatchback,20000,1,Volkswagen,Volkswagen Polo,2022,1075000,Petrol,Zero Dep,Manual,18.24,999,108.62,Others,5
Sedan,60000,2,Hyundai,Hyundai Verna,2017,750000,Petrol,Third Party insurance,Manual,17.0,1591,121.3,Others,5
Hatchback,64235,2,Hyundai,Hyundai i20,2017,615000,Petrol,Comprehensive,Manual,18.6,1197,81.83,Red,5
Hatchback,83873,1,Maruti,Maruti Baleno,2018,746000,Diesel,Zero Dep,Manual,27.39,1248,74.0,Silver,5
Sedan,120000,2,Skoda,Skoda Rapid,2012,370000,Diesel,Third Party insurance,Manual,20.5,1598,103.5,Others,5
Sedan,93059,2,Hyundai,Hyundai Verna,2016,667000,Petrol,Comprehensive,Manual,17.01,1591,121.3,Silver,5
Hatchback,45681,1,Maruti,Maruti Baleno,2017,634000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Blue,5
Sedan,50000,3,Maruti,Maruti 1000,1998,40000,Petrol,Third Party insurance,Manual,15.0,970,83.1,White,5
Hatchback,45938,2,Honda,Honda Jazz,2017,579000,Petrol,Third Party,Manual,18.7,1199,88.7,Brown,5
Hatchback,40000,1,Maruti,Maruti Baleno,2018,509999,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Others,5
Hatchback,57423,2,Maruti,Maruti Swift,2018,634000,Petrol,Third Party insurance,Manual,22.38,1197,88.5,Blue,5
Hatchback,60942,1,Hyundai,Hyundai Grand i10,2015,527000,Petrol,Comprehensive,Automatic,18.9,1197,82.0,Silver,5
SUV,70000,1,Hyundai,Hyundai Creta,2018,900000,Petrol,Third Party insurance,Automatic,13.0,1591,121.3,Others,5
SUV,80000,2,Jeep,Jeep Compass,2018,1500000,Diesel,Third Party insurance,Manual,17.1,1956,170.0,Others,5
SUV,19875,1,Citroen,Citroen C5 Aircross,2021,3000000,Diesel,Third Party insurance,Automatic,18.6,1997,174.33,Black,5
SUV,20000,1,Mahindra,Mahindra XUV700,2022,2750000,Diesel,Third Party insurance,Automatic,18.6,2198,182.38,Black,7
Hatchback,10000,2,Hyundai,Hyundai Grand i10 Nios,2021,650000,Petrol,Third Party insurance,Manual,20.7,1197,81.86,Others,5
MUV,120000,2,Toyota,Toyota Innova,2012,965000,Diesel,Third Party insurance,Manual,12.99,2494,100.0,Others,7
SUV,20000,1,Volkswagen,Volkswagen Tiguan,2022,3600000,Petrol,Third Party insurance,Automatic,12.65,1984,187.74,Black,5
Sedan,120000,4,Hyundai,Hyundai Verna,2013,400000,Diesel,Zero Dep,Manual,22.32,1582,126.32,Others,5
Sedan,50000,1,Fiat,Fiat Linea,2009,300000,Petrol,Comprehensive,Manual,16.0,1368,90.0,Others,5
Sedan,30000,1,BMW,BMW 3 Series GT,2018,3400000,Diesel,Third Party insurance,Automatic,21.76,1995,188.0,Blue,5
Hatchback,14949,1,Hyundai,Hyundai i20,2020,982000,Petrol,Comprehensive,Manual,20.0,998,118.36,Red,5
Hatchback,77995,1,Maruti,Maruti Baleno,2017,674000,Petrol,Comprehensive,Automatic,21.4,1197,83.1,Silver,5
SUV,20000,1,Tata,Tata Nexon,2021,810000,Petrol,Third Party insurance,Manual,17.33,1199,118.35,Others,5
Sedan,40908,1,Maruti,Maruti Ciaz,2020,792000,Petrol,Comprehensive,Manual,20.65,1462,103.25,Blue,5
Hatchback,39693,2,Hyundai,Hyundai Grand i10,2016,513000,Petrol,Third Party insurance,Automatic,18.9,1197,82.0,Red,5
Sedan,40000,1,Hyundai,Hyundai Verna,2010,360000,Petrol,Comprehensive,Manual,16.2,1599,103.2,Others,5
Hatchback,63411,1,Maruti,Maruti Swift,2016,579000,Petrol,Third Party insurance,Manual,22.38,1197,88.5,White,5
Hatchback,30000,1,Maruti,Maruti Swift,2018,550000,Petrol,Third Party insurance,Manual,22.0,1197,81.8,Others,5
Hatchback,94221,2,Hyundai,Hyundai Grand i10,2014,383000,Petrol,Third Party,Manual,18.9,1197,82.0,Red,5
Hatchback,93975,1,Hyundai,Hyundai i20,2017,605000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,White,5
SUV,30000,1,Mahindra,Mahindra XUV300,2019,985000,Petrol,Third Party insurance,Manual,16.82,1197,108.62,Red,5
Hatchback,30155,2,Volkswagen,Volkswagen Polo,2020,935000,Petrol,Third Party,Manual,18.24,999,108.62,Grey,5
Hatchback,59006,2,Volkswagen,Volkswagen Polo,2016,675000,Petrol,Comprehensive,Manual,16.47,1198,74.0,White,5
Hatchback,100000,4,Maruti,Maruti Zen,2004,135000,Petrol,Third Party insurance,Manual,17.3,993,60.0,Silver,5
SUV,18570,1,Tata,Tata Nexon,2022,1345000,Petrol,Third Party insurance,Automatic,16.35,1199,118.36,White,5
MUV,48246,1,Toyota,Toyota Innova Crysta,2021,2365000,Diesel,Third Party,Manual,12.0,2393,148.0,White,7
Sedan,10000,1,Mercedes-Benz,Mercedes-Benz C-Class,2017,3200000,Diesel,Third Party insurance,Automatic,19.27,2143,170.0,Others,5
Hatchback,61263,1,Maruti,Maruti Baleno,2016,734000,Diesel,Comprehensive,Manual,27.39,1248,74.0,Red,5
SUV,65507,2,Honda,Honda WR-V,2017,701000,Petrol,Comprehensive,Manual,17.5,1199,88.7,White,5
SUV,100000,1,Renault,Renault Duster,2014,535000,Diesel,Comprehensive,Manual,20.46,1461,83.8,Others,5
SUV,26158,1,Honda,Honda WR-V,2017,789000,Petrol,Comprehensive,Manual,17.5,1199,88.7,Silver,5
Hatchback,35250,1,Maruti,Maruti Swift,2015,548000,Petrol,Comprehensive,Manual,22.38,1197,88.5,White,5
SUV,65965,1,Mahindra,Mahindra Quanto,2012,350000,Diesel,Comprehensive,Manual,17.21,1493,100.0,Red,7
Hatchback,40304,2,Maruti,Maruti Celerio,2015,476999,Petrol,Comprehensive,Manual,25.24,998,65.71,Others,5
SUV,80000,1,Land Rover,Land Rover Freelander 2,2013,1525000,Diesel,Third Party insurance,Automatic,12.35,2179,187.74,Silver,5
Hatchback,56661,1,Maruti,Maruti Swift,2014,515000,Petrol,Third Party insurance,Manual,22.38,1197,88.5,Silver,5
Hatchback,90213,2,Hyundai,Hyundai i20,2016,562000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Silver,5
Sedan,70000,3,Volkswagen,Volkswagen Vento,2010,345000,Petrol,Comprehensive,Manual,15.04,1598,103.6,Others,5
Sedan,120000,4,Hyundai,Hyundai Verna,2013,475000,Diesel,Third Party insurance,Manual,22.32,1582,126.32,Others,5
SUV,10000,2,Nissan,Nissan Magnite,2021,670000,Petrol,Third Party insurance,Manual,18.75,999,71.02,Others,5
Hatchback,20739,1,Honda,Honda Jazz,2021,950000,Petrol,Third Party insurance,Automatic,17.1,1199,88.5,Brown,5
Hatchback,20000,2,Hyundai,Hyundai i20,2020,700000,Petrol,Third Party insurance,Manual,18.6,1197,81.86,Others,5
Sedan,70000,1,Opel,OpelCorsa,2004,80000,Petrol,Third Party insurance,Manual,14.2,1389,88.0,Silver,5
SUV,10000,1,Mahindra,Mahindra Thar,2021,1500000,Petrol,Third Party insurance,Automatic,15.2,1997,150.0,Red,4
Sedan,60000,3,Chevrolet,Chevrolet Cruze,2009,370000,Diesel,Comprehensive,Manual,18.3,1991,147.9,White,5
Sedan,10000,1,Mercedes-Benz,Mercedes-Benz C-Class,2017,3200000,Diesel,Comprehensive,Automatic,19.27,2143,170.0,Others,5
Hatchback,70000,1,Hyundai,Hyundai i20,2015,550000,Diesel,Third Party insurance,Manual,22.54,1396,88.73,Others,5
Hatchback,47127,2,Hyundai,Hyundai i20,2015,581000,Petrol,Third Party,Manual,18.6,1197,81.83,Silver,5
Hatchback,47038,1,Maruti,Maruti Swift,2017,582000,Petrol,Comprehensive,Manual,20.4,1197,81.8,Others,5
Sedan,120000,3,Honda,Honda City,2007,185000,Petrol,Third Party insurance,Manual,17.7,1497,78.0,Others,5
Hatchback,40769,1,Hyundai,Hyundai Grand i10,2018,531000,Petrol,Comprehensive,Manual,18.9,1197,81.86,Blue,5
Hatchback,34757,1,Hyundai,Hyundai Grand i10,2017,558000,Petrol,Third Party insurance,Manual,18.9,1197,81.86,Orange,5
Hatchback,100000,3,Hyundai,Hyundai Santro Xing,2006,155000,Petrol,Third Party,Manual,17.0,1086,81.86,Others,5
Hatchback,88119,2,Hyundai,Hyundai Grand i10,2016,508000,Petrol,Comprehensive,Automatic,18.9,1197,82.0,Blue,5
SUV,120000,1,Toyota,Toyota Fortuner,2015,2060000,Diesel,Third Party insurance,Automatic,12.55,2982,168.5,Others,7
Hatchback,57176,1,Hyundai,Hyundai Grand i10,2017,542000,Petrol,Third Party insurance,Manual,18.9,1197,81.86,Orange,5
Hatchback,62223,2,Maruti,Maruti Swift,2015,501000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Silver,5
MUV,55000,1,Maruti,Maruti Ertiga,2018,875000,Petrol,Third Party insurance,Manual,19.34,1462,103.0,Grey,7
SUV,52000,1,Mahindra,Mahindra Scorpio,2020,1370000,Diesel,Third Party insurance,Manual,19.34,2179,136.78,Black,7
Minivans,63251,1,Maruti,Maruti Eeco,2018,484999,Petrol,Third Party insurance,Manual,16.11,1196,72.41,Silver,5
Hatchback,20000,3,Hyundai,Hyundai i10,2010,300000,Petrol,Third Party insurance,Manual,20.36,1197,78.9,Red,5
Sedan,60000,3,Chevrolet,Chevrolet Cruze,2009,350000,Diesel,Third Party insurance,Manual,18.3,1991,147.9,White,5
SUV,20000,1,Citroen,Citroen C5 Aircross,2021,3250000,Diesel,Third Party insurance,Automatic,18.6,1997,174.33,Blue,5
Sedan,80000,2,Ford,Ford Ikon,2004,55000,Petrol,Third Party insurance,Manual,14.2,1597,92.0,Silver,5
Hatchback,40000,1,Hyundai,Hyundai Grand i10,2018,630000,Petrol,Comprehensive,Automatic,18.9,1197,81.86,Red,5
SUV,20000,1,Tata,Tata New Safari,2022,2475000,Diesel,Comprehensive,Automatic,14.08,1956,167.67,Others,7
Hatchback,67444,1,Hyundai,Hyundai i20,2012,417000,Petrol,Third Party insurance,Manual,18.5,1197,82.85,Others,5
Hatchback,63837,2,Maruti,Maruti Baleno,2016,631000,Petrol,Third Party insurance,Automatic,21.4,1197,83.1,Red,5
MUV,61000,2,Mahindra,Mahindra Xylo,2012,465000,Diesel,Comprehensive,Manual,14.0,2498,112.0,Brown,7
Hatchback,60777,1,Maruti,Maruti Swift,2016,544000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Silver,5
Hatchback,39248,2,Maruti,Maruti Baleno,2016,704000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Blue,5
Sedan,66000,1,BMW,BMW 5 Series,2014,1975000,Diesel,Comprehensive,Automatic,18.12,1995,190.0,Grey,5
Hatchback,96198,1,Honda,Honda Brio,2015,359000,Petrol,Third Party,Manual,19.4,1198,86.8,White,5
Sedan,50000,2,Honda,Honda City,2013,520000,Petrol,Third Party insurance,Automatic,16.8,1497,116.4,Others,5
Hatchback,81207,3,Maruti,Maruti Wagon R,2015,335000,Petrol,Third Party insurance,Manual,20.51,998,67.04,Brown,5
Hatchback,48148,1,Maruti,Maruti Swift,2021,766000,Petrol,Third Party insurance,Manual,22.38,1197,88.5,Silver,5
Hatchback,120000,1,Maruti,Maruti Celerio,2015,350000,Petrol,Third Party insurance,Manual,23.1,998,67.04,Others,5
Sedan,90000,3,Tata,Tata Zest,2018,480000,Diesel,Third Party insurance,Manual,20.65,1248,88.7,White,5
SUV,60000,2,Mahindra,Mahindra Thar,2017,822000,Diesel,Third Party insurance,Manual,18.06,2523,63.0,Others,7
Sedan,120000,4,Fiat,Fiat Linea,2009,190000,Petrol,Third Party insurance,Manual,16.0,1368,90.0,Silver,5
Sedan,70000,3,Honda,Honda New Accord,2008,600000,Petrol,Third Party insurance,Automatic,11.7,2354,177.6,Blue,5
SUV,30000,1,Mahindra,Mahindra XUV300,2022,994999,Diesel,Comprehensive,Manual,20.1,1497,115.05,White,5
Hatchback,30000,3,Maruti,Maruti Omni,2001,120000,Petrol,Third Party insurance,Manual,14.0,796,35.0,Blue,5
SUV,120000,2,Nissan,Nissan Terrano,2013,575000,Diesel,Comprehensive,Manual,19.01,1461,108.5,Others,5
SUV,64389,2,Mercedes-Benz,Mercedes-Benz GLC,2018,3795000,Diesel,Zero Dep,Automatic,17.9,2143,167.6,Silver,5
Hatchback,60000,2,Maruti,Maruti Alto 800,2014,260000,Petrol,Third Party insurance,Manual,22.74,796,47.3,Others,5
Hatchback,67245,1,Maruti,Maruti Swift,2015,539000,Petrol,Third Party,Manual,22.38,1197,88.5,Silver,5
Sedan,30518,2,Hyundai,Hyundai Verna,2018,1006000,Petrol,Zero Dep,Automatic,17.0,1591,121.3,Silver,5
Sedan,20000,1,Mercedes-Benz,Mercedes-Benz A-Class Limousine,2022,3900000,Petrol,Third Party insurance,Automatic,17.0,1332,160.92,Others,5
Sedan,102407,1,Maruti,Maruti Ciaz,2018,796000,Diesel,Comprehensive,Manual,28.09,1248,88.5,White,5
Hatchback,53606,1,Hyundai,Hyundai i20,2015,636000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Red,5
SUV,90000,1,Skoda,Skoda Yeti,2015,1400000,Diesel,Third Party,Manual,17.67,1968,138.1,Brown,5
Hatchback,44253,2,Maruti,Maruti Baleno,2016,615000,Petrol,Third Party,Manual,21.4,1197,83.1,Blue,5
Minivans,40000,1,Maruti,Maruti Eeco,2021,500000,CNG,Third Party insurance,Manual,20.88,1196,61.68,Others,5
Hatchback,34702,1,Tata,Tata Tiago,2021,718000,Petrol,Third Party insurance,Manual,19.01,1199,84.82,Red,5
Hatchback,42762,1,Maruti,Maruti Swift,2012,436000,Petrol,Third Party insurance,Manual,22.38,1197,88.5,Silver,5
Hatchback,50000,2,Maruti,Maruti Alto K10,2015,280000,Petrol,Third Party insurance,Manual,23.95,998,67.05,Others,5
MUV,30000,1,Renault,Renault Triber,2022,780000,Petrol,Third Party insurance,Automatic,18.2,999,71.01,Others,7
SUV,80000,2,Mahindra,Mahindra XUV500,2016,900000,Diesel,Comprehensive,Automatic,16.0,1997,140.0,Others,7
MUV,20000,1,Maruti,Maruti Ertiga,2022,1300000,CNG,Third Party insurance,Manual,26.11,1462,86.63,Others,7
Sedan,50000,2,Maruti,Maruti SX4,2014,300000,CNG,Third Party insurance,Manual,22.1,1586,85.7,Gray,5
Sedan,28000,1,Jaguar,Jaguar XE,2019,3675000,Petrol,Third Party insurance,Automatic,13.5,1999,246.74,Black,5
Sedan,40000,1,Maruti,Maruti Swift Dzire,2020,670000,Petrol,Third Party insurance,Manual,21.21,1197,81.8,Others,5
Hatchback,10000,1,Maruti,Maruti Baleno,2020,900000,Petrol,Third Party insurance,Manual,21.01,1197,81.8,Others,5
Hatchback,60000,1,Maruti,Maruti Baleno,2016,600000,Petrol,Zero Dep,Manual,21.4,1197,83.1,Others,5
Hatchback,110000,4,Chevrolet,Chevrolet Spark,2008,110000,Petrol,Third Party insurance,Manual,18.0,995,62.0,Silver,5
Hatchback,57459,1,Hyundai,Hyundai i20,2016,605000,Petrol,Comprehensive,Manual,18.6,1197,81.83,Red,5
Hatchback,70381,1,Hyundai,Hyundai Grand i10,2017,559000,Petrol,Comprehensive,Manual,18.9,1197,81.86,Red,5
Hatchback,90000,3,Volkswagen,Volkswagen Polo,2012,268000,Diesel,Third Party insurance,Manual,22.07,1199,73.9,Black,5
Sedan,80648,1,Maruti,Maruti Ciaz,2020,780000,Petrol,Comprehensive,Manual,20.65,1462,103.25,White,5
SUV,81853,2,Hyundai,Hyundai Creta,2016,864000,Petrol,Third Party insurance,Manual,13.0,1591,121.3,White,5
Hatchback,40000,1,Hyundai,Hyundai Santro Xing,2009,240000,Petrol,Zero Dep,Manual,17.92,1086,62.1,Others,5
Hatchback,90802,1,Honda,Honda Brio,2012,341000,Petrol,Third Party,Manual,19.4,1198,86.8,Red,5
Hatchback,40000,1,Hyundai,Hyundai Santro Xing,2009,240000,Petrol,Third Party insurance,Manual,17.92,1086,62.1,Others,5
Hatchback,16502,1,Hyundai,Hyundai Santro,2021,513000,Petrol,Third Party insurance,Manual,20.3,1086,68.05,White,5
Hatchback,31530,1,Maruti,Maruti Ignis,2021,661000,Petrol,Comprehensive,Manual,20.89,1197,81.8,Silver,5
MUV,120000,2,Maruti,Maruti Ertiga,2017,800000,Diesel,Third Party insurance,Manual,24.52,1248,88.5,Others,7
Hatchback,80000,2,Maruti,Maruti Swift,2015,520000,Diesel,Comprehensive,Manual,25.2,1248,74.0,Others,5
Sedan,71086,1,Honda,Honda City,2014,600000,Petrol,Comprehensive,Automatic,18.0,1497,117.3,TITANIUM GREY,5
Hatchback,110000,2,Maruti,Maruti Ritz,2011,300000,Diesel,Third Party insurance,Manual,21.1,1248,73.9,Others,5
SUV,50000,1,Ford,Ford Endeavour,2020,3750000,Diesel,Third Party insurance,Automatic,10.91,3198,197.0,Golden,7
Hatchback,18000,1,Hyundai,Hyundai i20 N Line,2021,1295000,Petrol,Third Party insurance,Automatic,20.25,998,118.41,White,5
Sedan,60000,2,Honda,Honda City,2014,630000,Petrol,Comprehensive,Manual,17.4,1497,117.3,Others,5
MUV,120000,3,Chevrolet,Chevrolet Tavera,2016,475000,Diesel,Third Party,Manual,13.58,2499,72.4,White,10
Hatchback,70000,2,Hyundai,Hyundai i10,2011,275000,Petrol,Comprehensive,Manual,20.36,1197,78.9,Others,5
Hatchback,25000,4,Honda,Honda Jazz,2016,575000,Petrol,Third Party insurance,Automatic,19.0,1199,88.7,Silver,5
Hatchback,69210,1,Honda,Honda Brio,2012,338000,Petrol,Third Party insurance,Manual,19.4,1198,86.8,Silver,5
Hatchback,71165,2,Honda,Honda Jazz,2018,604000,Petrol,Third Party,Manual,18.7,1199,88.7,Red,5
SUV,10000,1,BMW,BMW X7,2022,13000000,Petrol,Third Party insurance,Automatic,10.54,2998,335.25,Others,7
Sedan,86543,3,Maruti,Maruti Swift Dzire,2010,327000,Diesel,Zero Dep,Manual,19.3,1248,73.9,Black,5
Hatchback,67225,1,Maruti,Maruti Baleno,2016,621000,Petrol,Third Party insurance,Automatic,21.4,1197,83.1,Others,5
Hatchback,100000,3,Tata,Tata Indica V2,2017,240000,Diesel,Zero Dep,Manual,25.0,1396,69.0,Silver,5
Hatchback,16247,1,Hyundai,Hyundai Grand i10,2018,621000,Petrol,Third Party,Manual,18.9,1197,81.86,Silver,5
Sedan,80000,2,Mahindra Renault,Mahindra Renault Logan,2007,140000,Petrol,Third Party insurance,Manual,15.7,1390,75.0,Black,5
Hatchback,39481,2,Maruti,Maruti Baleno,2017,708000,Petrol,Comprehensive,Automatic,21.4,1197,83.1,White,5
Hatchback,61227,2,Maruti,Maruti Celerio,2018,443000,Petrol,Third Party insurance,Manual,25.24,998,65.71,Blue,5
Sedan,80000,4,Honda,Honda City,2006,180000,Petrol,Third Party insurance,Manual,17.7,1497,78.0,Black,5
SUV,112521,1,Renault,Renault Duster,2016,700000,Diesel,Third Party insurance,Manual,19.01,1461,108.45,Brown,5
SUV,20000,1,MG,MG Hector,2020,1800000,Diesel,Third Party insurance,Manual,17.41,1956,167.68,Others,5
Sedan,20000,1,Honda,Honda City,2021,1450000,Petrol,Third Party insurance,Automatic,18.3,1498,119.35,White,5
Sedan,60000,2,Volkswagen,Volkswagen Ameo,2016,520000,Petrol,Third Party insurance,Manual,17.0,1198,73.75,Others,5
Hatchback,40000,2,Tata,Tata Tiago,2018,470000,Petrol,Third Party insurance,Manual,23.84,1199,84.0,Others,5
SUV,50000,1,Renault,Renault Duster,2016,600000,Diesel,Third Party insurance,Manual,19.64,1461,108.45,Black,5
SUV,100000,2,Audi,Audi Q3,2016,1850000,Diesel,Third Party,Automatic,15.17,1968,181.0,Others,5
Hatchback,20000,2,Mahindra,Mahindra e2o Plus,2017,459999,Electric,Zero Dep,Automatic,140.0,72,40.0,Blue,4
Sedan,110000,2,Opel,OpelCorsa,2003,75000,Petrol,Third Party insurance,Manual,13.8,1589,93.0,Silver,5
Hatchback,63359,2,Maruti,Maruti Baleno,2017,649000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Blue,5
Hatchback,125227,2,Hyundai,Hyundai i20,2017,657000,Diesel,Third Party insurance,Manual,22.54,1396,88.73,Red,5
Hatchback,100000,2,Volkswagen,Volkswagen Polo,2012,420000,Diesel,Third Party insurance,Manual,22.07,1199,73.9,Others,5
Hatchback,71884,2,Maruti,Maruti Swift,2015,629000,Diesel,Third Party,Manual,25.2,1248,74.0,Silver,5
Hatchback,79059,2,Honda,Honda Brio,2012,322000,Petrol,Third Party insurance,Manual,19.4,1198,86.8,Brown,5
Hatchback,80000,2,Maruti,Maruti Baleno,2016,620000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Others,5
Hatchback,69124,1,Maruti,Maruti Swift,2013,434999,Petrol,Comprehensive,Manual,22.38,1197,88.5,Silver,5
MUV,120000,4,Toyota,Toyota Innova,2012,960000,Diesel,Third Party insurance,Manual,12.99,2494,100.0,Others,8
Hatchback,73340,1,Maruti,Maruti Ritz,2010,317000,Petrol,Third Party insurance,Manual,18.5,1197,85.8,Blue,5
Hatchback,44268,2,Hyundai,Hyundai Grand i10,2017,574000,Petrol,Third Party insurance,Manual,18.9,1197,81.86,Silver,5
Hatchback,10000,1,Citroen,Citroen C3,2022,780000,Petrol,Third Party insurance,Manual,19.3,1198,80.46,Gray,5
Hatchback,60000,1,Honda,Honda Jazz,2018,800000,Petrol,Third Party insurance,Manual,18.7,1199,88.7,Others,5
Sedan,30000,1,Honda,Honda City,2020,925000,Petrol,Third Party insurance,Manual,18.6,1498,119.35,Others,5
Sedan,50000,1,Maruti,Maruti Ciaz,2017,775000,Petrol,Third Party insurance,Manual,20.73,1373,91.1,Others,5
Hatchback,80000,2,Tata,Tata Nano,2011,70000,Petrol,Third Party insurance,Manual,26.0,624,35.0,Other,4
SUV,70000,2,Renault,Renault Duster,2014,500000,Diesel,Third Party insurance,Manual,19.01,1461,108.45,Others,5
Sedan,120000,2,Maruti,Maruti Swift Dzire,2009,350000,Diesel,Third Party,Manual,19.3,1248,73.9,Others,5
MUV,120000,2,Toyota,Toyota Innova,2012,1125000,Diesel,Comprehensive,Manual,12.99,2494,100.0,Others,7
Sedan,20000,2,Honda,Honda Amaze,2020,830000,Petrol,Comprehensive,Automatic,18.3,1199,88.76,Others,5
SUV,37354,1,Kia,Kia Seltos,2020,1475000,Diesel,Third Party insurance,Automatic,17.8,1493,113.42,Orange,5
SUV,80426,2,Mahindra,Mahindra XUV500,2014,834000,Diesel,Zero Dep,Manual,15.1,2179,140.0,Others,7
Sedan,89801,1,Maruti,Maruti Ciaz,2016,674000,Petrol,Third Party insurance,Manual,20.73,1373,91.1,Silver,5
Sedan,120000,4,Opel,OpelCorsa,2004,65000,Petrol,Comprehensive,Manual,14.2,1389,88.0,Black,5
Hatchback,69199,2,Hyundai,Hyundai Grand i10,2019,547000,Petrol,Zero Dep,Manual,18.9,1197,81.86,Red,5
Hatchback,78249,3,Maruti,Maruti Swift,2012,413000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Red,5
MUV,26918,1,Toyota,Toyota Innova Crysta,2018,2325000,Diesel,Comprehensive,Manual,13.68,2393,147.8,Golden,8
Hatchback,29905,1,Maruti,Maruti Swift,2021,709000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Others,5
MUV,37678,2,Toyota,Toyota Innova Crysta,2018,2295000,Diesel,Comprehensive,Automatic,11.36,2755,171.5,White,7
Hatchback,60442,2,Honda,Honda Jazz,2017,528000,Petrol,Third Party,Manual,18.7,1199,88.7,Brown,5
SUV,66463,1,Renault,Renault Duster,2014,691000,Diesel,Third Party insurance,Manual,20.45,1461,83.8,Black,5
Sedan,40844,1,Skoda,Skoda Rapid,2020,1145000,Petrol,Comprehensive,Automatic,16.24,999,108.62,Silver,5
Hatchback,62696,1,Volkswagen,Volkswagen Polo,2021,855000,Petrol,Third Party insurance,Manual,16.24,999,108.62,White,5
Hatchback,30000,1,Maruti,Maruti Swift,2021,800000,Petrol,Third Party insurance,Automatic,21.21,1197,81.8,Others,5
